date,title,where,link
2021.04.22.,이란 “한국 동결자금 중 335억원 코로나19 백신 구매 사용”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5168962&ref=A
2021.04.22.,"美 ‘코로나 백신, 국내 공급 우선’…2억회 접종 초과",KBS,http://news.kbs.co.kr/news/view.do?ncd=5168614&ref=A
2021.04.22.,"美 ‘코로나 백신, 국내 공급 우선’…2억회 접종 초과",KBS,http://news.kbs.co.kr/news/view.do?ncd=5168614&ref=A
2021.04.18.,"김웅 ""4400만명 백신 어디갔나""…코로나 백신 공세 나선 국민의힘",한국경제언론사 선정,https://www.hankyung.com/politics/article/202104188489i
2021.04.22.,"美 ‘코로나 백신, 국내 공급 우선’…2억 회 접종 초과",KBS,http://news.kbs.co.kr/news/view.do?ncd=5168553&ref=A
2021.04.21.,"이스라엘, 올 가을 온국민에 코로나19 백신 추가 접종",한겨레,http://www.hani.co.kr/arti/international/international_general/991930.html
2021.04.26.,코로나19 러시아 백신 도입…국민 51.5% '필요하다'고 답해,MBC,https://imnews.imbc.com/news/2021/politics/article/6160315_34866.html
2021.04.22.,"코로나 백신 부족할 거라고?  방역당국 ""도움 안 되고 소모적"" 비판",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021042211390003306?did=NA
2021.04.24.,광주에서 코로나19 백신 접종 뒤 잇따라 확진…“항체 생기기 전 감염”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5170437&ref=A
2021.04.23.,"'백신 리스크'에, 코로나19 대응 ""잘못한다""…부정 평가 앞선건 1년2개월만",JTBC언론사 선정,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12001576
2021.04.23.,"'백신 리스크'에, 코로나19 대응 ""잘못한다""…부정 평가 앞선건 1년2개월만",JTBC언론사 선정,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12001576
2021.04.28.,"주한미군, 접종 잠정 중단했던 얀센 코로나 백신 사용 재개",중앙일보,https://news.joins.com/article/olink/23641017
2021.04.26.,[최유식의 온차이나] 베이징의 코로나 백신 접종 속도전,조선일보,https://www.chosun.com/international/china/2021/04/26/W26OTHPU2NEUPDXX6QZV3PPPGY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.21.,코로나19 신규확진 731명…백신 1차 접종 177만여명,TV조선언론사 선정,http://news.tvchosun.com/site/data/html_dir/2021/04/21/2021042190060.html
2021.04.23.,백신효과에 코로나19 치명률 ‘작년 12월 2.7%→올해 3월 0.5%’,서울신문,https://www.seoul.co.kr/news/newsView.php?id=20210423500081&wlog_tag3=naver
2021.04.23.,백신도 소용없는 ‘코로나 지옥’… 삼중변이까지 등장 [이슈픽],서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210423500051&wlog_tag3=naver
2021.04.22.,코로나 백신인줄 알았는데 안티링클…화이자 가짜백신 첫 적발,KBS,http://news.kbs.co.kr/news/view.do?ncd=5168398&ref=A
2021.04.22.,"미국 ‘코로나 백신, 국내 공급 우선’…2억 회 접종 초과",KBS,http://news.kbs.co.kr/news/view.do?ncd=5169038&ref=A
2021.04.25.,코로나19 확산세 속 백신 수급 논란 이어져,YTN,https://www.ytn.co.kr/_ln/0103_202104252259407123
2021.04.30.,"미국서 퍼지는 코로나 거짓정보…""백신 맞으면 생식력 약화?""",MBN,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4491430
2021.04.21.,"중국, 코로나19 백신 접종 2억도스 돌파",KBS,http://news.kbs.co.kr/news/view.do?ncd=5168339&ref=A
2021.04.27.,코로나19 신규확진 512명…백신 1차 접종 240만명,TV조선,http://news.tvchosun.com/site/data/html_dir/2021/04/27/2021042790034.html
2021.04.26.,"사고 쉬쉬한 코로나 백신 생산업체 CEO, 주식 팔아 84억 차익 논란",경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104261633001&code=970201
2021.04.24.,주말에도 백신 접종 계속...코로나19 자가검사키트 첫 국내 허가,YTN,https://www.ytn.co.kr/_ln/0103_202104241200517572
2021.04.28.,"로지포커스, 주한 미군 기지에 코로나 바이러스 백신 운송",경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104280755018&code=920501
2021.04.21.,"얀센, 유럽에서 코로나19 백신 공급 재개",YTN,https://www.ytn.co.kr/_ln/0104_202104210935327671
2021.04.20.,약사회 “코로나19 백신 우선 접종대상에 ‘약국 종업원’ 빠져 유감”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5166715&ref=A
2021.04.24.,주말에도 백신 접종 계속...코로나19 자가검사키트 첫 국내 허가,YTN,https://www.ytn.co.kr/_ln/0103_202104241003330227
2021.04.20.,"문 대통령 ""아시아부터 코로나 공동대응…공평한 백신공급 협력""",MBC,https://imnews.imbc.com/news/2021/politics/article/6155026_34866.html
2021.04.22.,코로나19 백신 1차 접종 누적 200만명 돌파…이달 말까지 300만명 목표,한국경제,https://www.hankyung.com/life/article/2021042267577
2021.04.19.,"미국 성인 절반, 코로나 백신 최소 1차례 맞아",MBC,https://imnews.imbc.com/news/2021/world/article/6153604_34880.html
2021.04.21.,코로나19 백신 대신 식염수 주사…美 약국 황당 실수,TV조선언론사 선정,http://news.tvchosun.com/site/data/html_dir/2021/04/21/2021042190107.html
2021.04.21.,"바이오 의약품 생산 1위 삼바, 코로나 백신 CMO 가능할까",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=385643&year=2021
2021.04.28.,"英 연구진 ""백신 한 번만 맞아도 코로나 전파 위험 최대 절반 줄어""",한국일보,https://hankookilbo.com/News/Read/A2021042810120003420?did=NA
2021.04.15.,"이재명 ""경기도, 코로나 백신 독자적 도입 검토 중""",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021041516360003272?did=NA
2021.04.22.,코로나19 백신 누적 접종자 2백만 명 넘어…접종 개시 56일 만,KBS,http://news.kbs.co.kr/news/view.do?ncd=5169067&ref=A
2021.04.20.,문 대통령 “아시아부터 코로나 공동대응…공평한 백신공급 협력”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5166852&ref=A
2021.04.22.,“백신 맞으면 0.5%만 감염”…‘코로나 예방 효과’ 연구결과 나와,한겨레언론사 선정,http://www.hani.co.kr/arti/international/international_general/992112.html
2021.04.19.,"미국 성인 절반, 코로나 백신 최소 1차례 접종",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006287276&plink=ORI&cooper=NAVER
2021.04.24.,코로나 백신 이상반응 321건 추가…백신과의 연관성 미확인,중앙일보,https://news.joins.com/article/olink/23637253
2021.04.12.,"[속보] ""국내 기업 5곳 코로나19 백신 임상진입""",한국경제언론사 선정,https://www.hankyung.com/society/article/2021041247077
2021.04.16.,"이재명 ""코로나 백신 별도 도입""에 중대본 '퇴짜'",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021041611200004309?did=NA
2021.04.26.,"[뉴스앤이슈] 정부, 코로나 백신 접종 '속도전'...은성수 암호화폐 발언 '후폭풍'",YTN,https://www.ytn.co.kr/_ln/0101_202104261253039406
2021.04.22.,"식약처, 외교부에 러시아 코로나 백신 이상반응 수집 요청",YTN,https://www.ytn.co.kr/_ln/0103_202104221026180872
2021.04.23.,코로나19 백신 1차 접종자 누적 200만 명 넘어서,YTN,https://www.ytn.co.kr/_ln/0103_202104230110396344
2021.04.20.,"러시아 ""'스푸트니크 V' 코로나19 백신 효과 97.6%""",중앙일보,https://news.joins.com/article/olink/23633411
2021.04.22.,코로나 백신으로 둔갑한 ‘안티링클’…화이자 가짜백신 첫 적발,매일경제,http://news.mk.co.kr/newsRead.php?no=386517&year=2021
2021.04.21.,27일 코로나19 백신 피해보상심의위원회 첫 개최,TV조선,http://news.tvchosun.com/site/data/html_dir/2021/04/21/2021042190081.html
2021.04.17.,코로나19 신규 확진 658명...백신 이상 반응 106건,YTN언론사 선정,https://www.ytn.co.kr/_ln/0103_202104171000460816
2021.04.12.,"'하반기 3상 착수 목표' 국내 기업 5곳, 코로나19 백신 임상 진입",SBS언론사 선정,https://news.sbs.co.kr/news/endPage.do?news_id=N1006277262&plink=ORI&cooper=NAVER
2021.04.17.,코로나19 신규 확진 658명...백신 이상 반응 106건,YTN언론사 선정,https://www.ytn.co.kr/_ln/0103_202104171154189231
2021.04.12.,노바백스 코로나19 백신 일러야 6월 공급,한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021041216590000956?did=NA
2021.04.17.,코로나19 신규 확진 658명…백신 접종 누적 148만 2천 969명,MBC언론사 선정,https://imnews.imbc.com/news/2021/society/article/6152100_34873.html
2021.04.19.,임혜숙 과기정통부 장관 내정자 “국산 코로나19 백신 1호 개발에 집중”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5165786&ref=A
2021.04.30.,"[서울포토] ‘살살 놔주세요’ 문 대통령, 코로나 백신 2차 접종",서울신문,https://www.seoul.co.kr/news/newsView.php?id=20210430500031&wlog_tag3=naver
2021.04.16.,"휴온스, 러시아 코로나 백신 국내서 8월부터 생산",조선일보,https://www.chosun.com/economy/science/2021/04/16/KCM5ZGMZURHUFOZPNPGLRRAAHE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.20.,"러시아 개발 코로나19 백신, 다음달부터 국내 생산 시작",MBC,https://imnews.imbc.com/news/2021/society/article/6155049_34873.html
2021.04.26.,"방심하면 다시 유행, 백신 접종 이후에도 코로나 확산하는 국가들",JTBC,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12001794
2021.04.19.,"미국 18세 이상 성인 절반, 코로나19 백신 최소 1차례 맞아",KBS,http://news.kbs.co.kr/news/view.do?ncd=5165374&ref=A
2021.04.23.,[코로나19-중앙방역대책본부] “백신 1차 접종 200만명 넘어” - 4월 23일 오후 2시 브리핑,KBS,http://news.kbs.co.kr/news/view.do?ncd=5169898&ref=A
2021.04.22.,"중국, 코로나19 백신 접종 2억 도스 돌파",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006291593&plink=ORI&cooper=NAVER
2021.04.20.,코로나19 신규 확진 549명…백신 접종 누적 163만 9천여명,MBC언론사 선정,https://imnews.imbc.com/news/2021/society/article/6154855_34873.html
2021.04.22.,백신 맞아도 코로나 감염되는 ‘돌파감염’…미국서 5천800건,KBS,http://news.kbs.co.kr/news/view.do?ncd=5168806&ref=A
2021.04.13.,"미국, 뇌정맥 혈전 발생 1명 사망한 얀센 코로나 백신 중단",서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210413500196&wlog_tag3=naver
2021.04.13.,"미국, 뇌정맥 혈전 발생 1명 사망한 얀센 코로나 백신 중단",서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210413500196&wlog_tag3=naver
2021.04.20.,“AZ 백신 맞고 사지마비…차라리 코로나 걸릴 걸 그랬다”[이슈픽],서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210420500183&wlog_tag3=naver
2021.04.24.,"[속보] 미국, 얀센 코로나19 백신접종 재개 권고",MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4486136
2021.04.07.,"식약처, '한 번 맞는' 얀센 코로나19 백신 품목 허가",SBS언론사 선정,https://news.sbs.co.kr/news/endPage.do?news_id=N1006271676&plink=ORI&cooper=NAVER
2021.04.22.,코로나19 백신 1차 접종자 190만 명 넘어…이상반응 신고 신규 199건,KBS,http://news.kbs.co.kr/news/view.do?ncd=5168647&ref=A
2021.04.07.,"식약처, 얀센 코로나19 백신 품목 허가",KBS언론사 선정,http://news.kbs.co.kr/news/view.do?ncd=5157220&ref=A
2021.04.20.,"모더나, 한국 자회사 설립 추진…""코로나 백신 역량 강화""",MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4482465
2021.04.12.,"""국내 기업 5곳 코로나19 백신 임상진입…하반기 3상 착수 목표""",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=350473&year=2021
2021.04.20.,"모더나, 한국 자회사 설립 추진…""코로나 백신 역량 강화""",MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4482465
2021.04.12.,"""국내 기업 5곳 코로나19 백신 임상진입…하반기 3상 착수 목표""",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=350473&year=2021
2021.04.20.,"다음 달부터 국내에서 러시아 코로나19 백신 생산…""전량 수출용""",MBC,https://imnews.imbc.com/news/2021/world/article/6155059_34880.html
2021.04.20.,"다음 달부터 국내에서 러시아 코로나19 백신 생산…""전량 수출용""",MBC,https://imnews.imbc.com/news/2021/world/article/6155059_34880.html
2021.04.17.,코로나19 신규 확진 사흘째 600명대...백신 이상 반응 106건,YTN언론사 선정,https://www.ytn.co.kr/_ln/0103_202104171352271850
2021.04.17.,코로나19 신규 확진 사흘째 600명대...백신 이상 반응 106건,YTN언론사 선정,https://www.ytn.co.kr/_ln/0103_202104171352271850
2021.04.23.,"美 대선서 트럼프 승리 지역, 코로나19 백신 접종률은 떨어져",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006293287&plink=ORI&cooper=NAVER
2021.04.28.,[코로나19 Q&A] AZ 백신 주의사항에 ‘특이 혈전증’ 추가,KBS,http://news.kbs.co.kr/news/view.do?ncd=5172841&ref=A
2021.04.19.,"임혜숙 과기부 장관 후보자 ""코로나19 '국산 백신 1호' 빠르게 개발하겠다""",매일경제,http://news.mk.co.kr/newsRead.php?no=374207&year=2021
2021.04.26.,국내에서도 백신 개발 진행 중… 모든 코로나 환자에 적용할 치료제도 임상 시험,조선일보,https://www.chosun.com/special/special_section/2021/04/26/66S37NP3WZERLK3ATW3TMK4TQQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.26.,"미국인 500만명, 코로나19 백신 2회차 접종 안했다",MBN,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4487238
2021.04.27.,"코로나 치명률 더 높은데 접종하긴 힘들어…미 흑인·라틴계 백신 접종률, 백인의 절반",경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104271529001&code=970201
2021.04.25.,日 코로나 백신 '하루 1만명 접종장' 추진,매일경제,http://news.mk.co.kr/newsRead.php?no=396423&year=2021
2021.04.25.,日 코로나 백신 '하루 1만명 접종장' 추진,매일경제,http://news.mk.co.kr/newsRead.php?no=396423&year=2021
2021.04.24.,코로나19 백신의 명암...부익부 빈익빈 더 가중,YTN,https://www.ytn.co.kr/_ln/0104_202104240005226592
2021.04.21.,"文 대통령, 러시아 코로나 백신 '스푸트니크 V' 도입 가능성 검토 지시",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021042122200003188?did=NA
2021.04.19.,백신보급에도 세계 코로나 확진자는 급증…왜?,한국경제언론사 선정,https://www.hankyung.com/international/article/202104190367i
2021.04.26.,[서울포토]오늘부터 사회필수인력 코로나19 백신 접종 시작,서울신문,https://www.seoul.co.kr/news/newsView.php?id=20210426500061&wlog_tag3=naver
2021.04.20.,"유럽의약품청, 오늘 얀센 코로나19 백신 평가 발표 예정",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006288688&plink=ORI&cooper=NAVER
2021.04.29.,"MBN 뉴스파이터-코로나19 신규 확진 680명…'노쇼' 백신 물량 ""누구나""",MBN,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4491065
2021.04.21.,"영국 코로나19 백신 다음엔 치료약 개발한다…""가을부턴 복용""",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006289950&plink=ORI&cooper=NAVER
2021.04.22.,"美, 성인 3명 중 1명 코로나19 백신 접종 완료",YTN,https://www.ytn.co.kr/_ln/0104_202104220848171978
2021.04.22.,"美, 성인 3명 중 1명 코로나19 백신 접종 완료",YTN,https://www.ytn.co.kr/_ln/0104_202104220848171978
2021.04.24.,코로나 백신 1차 접종자 15만8천명 추가…누적 219만여명,MBC,https://imnews.imbc.com/news/2021/society/article/6158747_34873.html
2021.04.21.,"美 증시, 코로나 재확산 우려에 하락…화이자 백신 추가 도착 [모닝브리핑]",한국경제언론사 선정,https://www.hankyung.com/economy/article/2021042176407
2021.04.22.,"프랑스, '코백스'에 코로나19 백신 기부 결정…백신 기부 첫번째 국가",MBC,https://imnews.imbc.com/news/2021/world/article/6157402_34880.html
2021.04.16.,코로나 신규 확진 673명…백신 1차 접종 137만 9천 653명,MBC언론사 선정,https://imnews.imbc.com/news/2021/society/article/6151057_34873.html
2021.04.23.,코로나19 백신 1차 접종자 누적 200만 명 넘어...접종 시작 55일만,YTN,https://www.ytn.co.kr/_ln/0103_202104230009192124
2021.04.16.,"휴온스글로벌 '上'…""러시아 코로나 백신 생산 계약""",한국경제,https://www.hankyung.com/finance/article/2021041698156
2021.05.06.,"""화이자 코로나19 백신, 실제 접종서 95% 이상 예방 효과""",SBS언론사 선정,https://news.sbs.co.kr/news/endPage.do?news_id=N1006308813&plink=ORI&cooper=NAVER
2021.05.06.,미 “코로나 백신 특허권 일시유예 지지…합의까진 시간 걸려”,한겨레언론사 선정,http://www.hani.co.kr/arti/international/international_general/994046.html
2021.05.06.,"정의용, G7에 공평한 코로나 백신 접근 위한 국제공조 촉구",서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210506500015&wlog_tag3=naver
2021.05.06.,[속보] 화이자 “도쿄올림픽 선수단에 코로나 백신 공급”,중앙일보언론사 선정,https://news.joins.com/article/olink/23646439
2021.05.06.,"러시아, 1회 접종 코로나19 백신 '스푸트니크 라이트' 승인",MBC언론사 선정,https://imnews.imbc.com/news/2021/world/article/6170774_34880.html
2021.05.06.,"""화이자 코로나19 백신, 실제 접종서 95% 이상 예방 효과""",SBS언론사 선정,https://news.sbs.co.kr/news/endPage.do?news_id=N1006308813&plink=ORI&cooper=NAVER
2021.05.06.,"美무역대표부 ""코로나 백신 지재권 면제 지지…시간 걸릴 것""",중앙일보,https://news.joins.com/article/olink/23645701
2021.05.06.,"美무역대표부 ""코로나 백신 지재권 면제 지지…시간 걸릴 것""",중앙일보,https://news.joins.com/article/olink/23645701
2021.05.06.,"NHN·네이버, 코로나19 백신접종 휴가 도입하기로",TV조선,http://news.tvchosun.com/site/data/html_dir/2021/05/06/2021050690099.html
2021.05.06.,"미 무역대표부 ""코로나19 백신 지식재산권 면제 지지""",YTN,https://www.ytn.co.kr/_ln/0104_202105060441562560
2021.05.05.,"WHO “북한, 코로나19 백신 도입 위한 사전준비 진행”",KBS,https://news.kbs.co.kr/news/view.do?ncd=5178739&ref=A
2021.05.05.,"WHO “북한, 코로나19 백신 도입 위한 사전준비 진행”",KBS,https://news.kbs.co.kr/news/view.do?ncd=5178739&ref=A
2021.05.05.,"WHO “북한, 코로나 백신 공급위한 사전 준비 중”",경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202105051440011&code=910303
2021.05.05.,"WHO 평양사무소장 ""북한, 코로나 백신 도입 위한 사전 준비 진행""",MBC,https://imnews.imbc.com/news/2021/world/article/6169449_34880.html
2021.05.01.,"WHO, 모더나 코로나19 백신 긴급 승인…""예방 효과 94.1%""",한국경제언론사 선정,https://www.hankyung.com/international/article/2021050184337
2021.05.03.,"미국, WTO와 코로나 백신 지적재산권 한시적 면제 논의",MBC,https://imnews.imbc.com/news/2021/world/article/6167101_34880.html
2021.05.01.,"WHO ""모더나 코로나19 백신 긴급승인""…코백스 배분 가능해져",MBC,https://imnews.imbc.com/news/2021/society/article/6165366_34873.html
2021.05.03.,버니 샌더스 “코로나19 백신 지적재산권 포기해야”,KBS,https://news.kbs.co.kr/news/view.do?ncd=5176333&ref=A
2021.04.28.,코로나19 백신 접종 후 이상반응 사례 4건에 첫 피해보상,경향신문언론사 선정,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104282048005&code=940100
2021.05.03.,“코로나19 토착화…독감처럼 매년 백신 맞아야”,KBS,https://news.kbs.co.kr/news/view.do?ncd=5177345&ref=A
2021.04.27.,‘독감+코로나’ 예방…노바백스 CEO가 말한 ‘콤보 백신’ 무엇?,한겨레언론사 선정,http://www.hani.co.kr/arti/society/health/992877.html
2021.05.03.,"[사이언스 브런치] 코로나 백신 한 번만 맞아도 감염률은 뚝, 변이 바이러스엔 취약",서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210503500129&wlog_tag3=naver
2021.04.28.,[팩트체크K] “백신 접종 효과 100%”…맞으면 코로나19 안 걸린다는 의미?,KBS언론사 선정,http://news.kbs.co.kr/news/view.do?ncd=5172936&ref=A
2021.05.01.,코로나 백신 이상반응 신고 697건 늘었다…사망 2건 추가,한국일보,https://hankookilbo.com/News/Read/A2021050109560001824?did=NA
2021.04.30.,[속보]신규 확진자 이틀째 600명대…인구 대비 코로나19 백신 접종률 6%,경향신문언론사 선정,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104300939001&code=940100
2021.05.04.,[외안구단] 북한한테 코로나19 백신은 '신 포도'?,JTBC,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12002980
2021.05.04.,[외안구단] 북한한테 코로나19 백신은 '신 포도'?,JTBC,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12002980
2021.04.30.,"인천서 코로나 백신 맞은 90대, 당일 심정지 증상",한국경제,https://www.hankyung.com/society/article/2021043045637
2021.05.02.,"인도 코로나 확진 조금 줄어 39만 명…""모든 성인에게 백신을""",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006304048&plink=ORI&cooper=NAVER
2021.05.03.,"러시아, 코로나19 백신 접종자도 귀국후 PCR 검사 2회 의무화",MBC,https://imnews.imbc.com/news/2021/world/article/6167721_34880.html
2021.04.28.,코로나19 백신 이상반응 4건 첫 피해보상 결정,SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006299654&plink=ORI&cooper=NAVER
2021.05.03.,"원주시, 5월 코로나19 백신 예방접종 사전예약 시행",KBS,https://news.kbs.co.kr/news/view.do?ncd=5176837&ref=A
2021.04.29.,김연경도 백신 접종…'축제' 대신 '코로나 올림픽' 되나,TV조선,http://news.tvchosun.com/site/data/html_dir/2021/04/29/2021042990167.html
2021.04.28.,"[World Now] ""산소·백신 달라"" '코로나 지옥'의 아우성…""산소 특급기차 투입""",MBC언론사 선정,https://imnews.imbc.com/news/2021/world/article/6162279_34880.html
2021.04.28.,"[World Now] ""산소·백신 달라"" '코로나 지옥'의 아우성…""산소 특급기차 투입""",MBC언론사 선정,https://imnews.imbc.com/news/2021/world/article/6162279_34880.html
2021.04.29.,도쿄올림픽·패럴림픽 선수단 코로나19 백신 접종,중앙일보,https://news.joins.com/article/olink/23641804
2021.05.03.,"[속보] 중앙임상위 ""11월 코로나 집단면역 어려워…백신 매년 맞아야""",한국경제,https://www.hankyung.com/society/article/2021050330647
2021.05.03.,"[속보] 중앙임상위 ""11월 코로나 집단면역 어려워…백신 매년 맞아야""",한국경제,https://www.hankyung.com/society/article/2021050330647
2021.04.29.,"식약처, 노바백스·스푸트니크V 코로나 백신 사전검토 착수",MBC,https://imnews.imbc.com/news/2021/society/article/6163782_34873.html
2021.05.03.,"러시아 코로나19 백신 '코비박', WHO 사용 승인 신청…'휴먼엔' 관심↑",매일경제,http://news.mk.co.kr/newsRead.php?no=426077&year=2021
2021.05.03.,"러시아 코로나19 백신 '코비박', WHO 사용 승인 신청…'휴먼엔' 관심↑",매일경제,http://news.mk.co.kr/newsRead.php?no=426077&year=2021
2021.04.28.,"코로나19 백신 접종 뒤 이상반응 4건, 첫 피해보상 결정",한겨레,http://www.hani.co.kr/arti/society/health/993036.html
2021.04.30.,"inno.N, 코로나19 백신 후보물질 임상 1상 신청… “변이 바이러스 효능 확인”",동아일보,https://www.donga.com/news/article/all/20210430/106690798/1
2021.05.01.,"터키, 러시아 스푸트니크V 코로나19 백신 긴급사용 승인",KBS,https://news.kbs.co.kr/news/view.do?ncd=5175864&ref=A
2021.05.04.,"美 생산 코로나 백신, 해외 공급 본격화…대상 국가는?",MBN,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4494394
2021.04.29.,[속보] 코로나19 백신 1차 접종자 누적 300만명 넘어,한국경제,https://www.hankyung.com/society/article/2021042930607
2021.04.29.,[속보] 코로나19 백신 1차 접종자 누적 300만명 넘어,한국경제,https://www.hankyung.com/society/article/2021042930607
2021.04.30.,"이노엔, 코로나19 백신 후보물질 임상1상 신청",매일경제,http://news.mk.co.kr/newsRead.php?no=418491&year=2021
2021.04.27.,코로나 'K백신' 이르면 연내 인도네시아 수출,한국경제,https://www.hankyung.com/it/article/2021042729531
2021.04.29.,"도쿄올림픽 태극전사 백신 접종…""코로나 걱정 없이 대회 준비""",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006301798&plink=ORI&cooper=NAVER
2021.04.28.,[속보] 코로나19 백신 일일 접종자 첫 20만명 돌파,한국경제언론사 선정,https://www.hankyung.com/life/article/2021042885377
2021.05.03.,인도발 코로나 사태 악화에 백신 지적재사권 면제논의 급물살,MBC,https://imnews.imbc.com/news/2021/world/article/6167724_34880.html
2021.04.29.,[영상] 도쿄올림픽 대표팀 코로나19 백신 접종…다음 달 3일까지 931명,SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006301321&plink=ORI&cooper=NAVER
2021.05.03.,"화이자 CEO ""인도 정부와 코로나 백신 신속 승인 논의""",YTN,https://www.ytn.co.kr/_ln/0104_202105031629187957
2021.05.03.,"프랑스, '코로나 백신 접종 인증' 보건 증명서 도입 시동",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006305952&plink=ORI&cooper=NAVER
2021.04.30.,"HK이노엔, 코로나19 백신 후보물질 임상 1상 신청",한국경제,https://www.hankyung.com/it/article/202104304373i
2021.04.28.,군 30세 이상 장병 코로나19 백신 접종 시작…“83% 접종 동의”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5173207&ref=A
2021.04.30.,교정공무원 코로나19 백신 1차 접종 완료…“7월 말 집단 면역 기대”,KBS,https://news.kbs.co.kr/news/view.do?ncd=5175385&ref=A
2021.04.30.,"미 70대, 백신 2차접종 완료후 한달만에 코로나19로 사망",KBS,https://news.kbs.co.kr/news/view.do?ncd=5175237&ref=A
2021.05.02.,트립스 협정 일시 유예로 백신 대량 공급해야 코로나 종식,경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202105021018001&code=940100
2021.05.02.,트립스 협정 일시 유예로 백신 대량 공급해야 코로나 종식,경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202105021018001&code=940100
2021.05.01.,日 골든위크 코로나 방어 총력전…“올림픽 전까지 백신 효과 나와야”,서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210430500147&wlog_tag3=naver
2021.04.29.,"""코로나는 독감"" 백신 안 맞았다가…중환자실 입원",SBS언론사 선정,https://news.sbs.co.kr/news/endPage.do?news_id=N1006300815&plink=ORI&cooper=NAVER
2021.04.30.,"""AZ, 코로나 백신 미국 긴급사용 승인 신청 지연""",MBC,https://imnews.imbc.com/news/2021/world/article/6164213_34880.html
2021.04.27.,코로나19 백신 대신 '식염수 주입'…독일 간호사 해고,한국경제언론사 선정,https://www.hankyung.com/international/article/2021042734147
2021.04.29.,"[속보] 식약처, 노바백스·스푸트니크V 코로나 백신 사전검토 착수",한국경제,https://www.hankyung.com/society/article/2021042931877
2021.05.03.,"[속보] 문 대통령 ""부동산·코로나19 백신 문제 해결 최우선""",한국경제언론사 선정,https://www.hankyung.com/politics/article/2021050335747
2021.04.27.,"제넥신, 인니 코로나19 백신 공급 소식에 '급등'",한국경제,https://www.hankyung.com/finance/article/2021042701796
2021.04.29.,화이자 이어 모더나도 코로나 백신 연 30억 회분으로 높여,SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006301277&plink=ORI&cooper=NAVER
